prompt,completion
"What was the Percent Uninsured Deliveries in Fairfield, South Carolina, in 2022?","The Percent Uninsured Deliveries in Fairfield, South Carolina, in 2022 was 0,7."
"What was the Percent Rural Deliveries in Fairfield, South Carolina, in 2022?","The Percent Rural Deliveries in Fairfield, South Carolina, in 2022 was 97,4."
"What was the Percent Birthing Persons of Color in Fairfield, South Carolina, in 2022?","The Percent Birthing Persons of Color in Fairfield, South Carolina, in 2022 was 66."
"What was the Percent Black Non-Hispanic Birthing Persons in Fairfield, South Carolina, in 2022?","The Percent Black Non-Hispanic Birthing Persons in Fairfield, South Carolina, in 2022 was 60,8."
"What was the Percent Hispanic Birthing Persons in Fairfield, South Carolina, in 2022?","The Percent Hispanic Birthing Persons in Fairfield, South Carolina, in 2022 was 4,6."
"What was the Percent Other Non-Hispanic Birthing Persons in Fairfield, South Carolina, in 2022?","The Percent Other Non-Hispanic Birthing Persons in Fairfield, South Carolina, in 2022 was 0,7."
"What was the Percent Premature Deliveries in Fairfield, South Carolina, in 2022?","The Percent Premature Deliveries in Fairfield, South Carolina, in 2022 was 11,8."
"What was the Percent Low Birthweight Deliveries in Fairfield, South Carolina, in 2022?","The Percent Low Birthweight Deliveries in Fairfield, South Carolina, in 2022 was 7,8."
"What was the Percent Chronic Physical Health Conditions in Fairfield, South Carolina, in 2022?","The Percent Chronic Physical Health Conditions in Fairfield, South Carolina, in 2022 was 43,8."
"What was the Percent Chronic Behavioral Health Conditions in Fairfield, South Carolina, in 2022?","The Percent Chronic Behavioral Health Conditions in Fairfield, South Carolina, in 2022 was 32,7."
"What was the SMM Per 10000 Deliveries in Fairfield, South Carolina, in 2022?","The SMM Per 10000 Deliveries in Fairfield, South Carolina, in 2022 was 196,1."
"What was the Percent Potentially Avoidable Primary Cesareans in Fairfield, South Carolina, in 2022?","The Percent Potentially Avoidable Primary Cesareans in Fairfield, South Carolina, in 2022 was 19,6."
"What was the Maternity Care Desert in Fairfield, South Carolina, in 2022?","The Maternity Care Desert in Fairfield, South Carolina, in 2022 was Low Access to Care."
"What was the Maternal Vulnerability Index (MVI) Score in Fairfield, South Carolina, in 2022?","The Maternal Vulnerability Index (MVI) Score in Fairfield, South Carolina, in 2022 was High."
"What was the MVI Reproductive Health in Fairfield, South Carolina, in 2022?","The MVI Reproductive Health in Fairfield, South Carolina, in 2022 was Med."
"What was the MVI Physical Health in Fairfield, South Carolina, in 2022?","The MVI Physical Health in Fairfield, South Carolina, in 2022 was High."
"What was the MVI Mental Health in Fairfield, South Carolina, in 2022?","The MVI Mental Health in Fairfield, South Carolina, in 2022 was Med."
"What was the MVI General Health in Fairfield, South Carolina, in 2022?","The MVI General Health in Fairfield, South Carolina, in 2022 was Med."
"What was the MVI Socioeconomic Determinants in Fairfield, South Carolina, in 2022?","The MVI Socioeconomic Determinants in Fairfield, South Carolina, in 2022 was High."
"What was the MVI Physical Environment in Fairfield, South Carolina, in 2022?","The MVI Physical Environment in Fairfield, South Carolina, in 2022 was Med."
"What was the population of Fairfield, South Carolina, in 2022?","The population of Fairfield, South Carolina, in 2022 was 20948."
"What is the area in square kilometers of Fairfield, South Carolina?","The area of Fairfield, South Carolina, is 1838,584535 square kilometers."
"What is the GNIS name associated with Fairfield, South Carolina?","The GNIS name associated with Fairfield, South Carolina, is Fairfield County."
"What was the Total Deliveries in Barnwell, South Carolina, in 2022?","The Total Deliveries in Barnwell, South Carolina, in 2022 was 167."
"What was the Percent Total Deliveries in Barnwell, South Carolina, in 2022?","The Percent Total Deliveries in Barnwell, South Carolina, in 2022 was 0,3."
"What was the Percent Medicaid Deliveries in Barnwell, South Carolina, in 2022?","The Percent Medicaid Deliveries in Barnwell, South Carolina, in 2022 was 88."
"What was the Percent Uninsured Deliveries in Barnwell, South Carolina, in 2022?","The Percent Uninsured Deliveries in Barnwell, South Carolina, in 2022 was 1,2."
"What was the Percent Rural Deliveries in Barnwell, South Carolina, in 2022?","The Percent Rural Deliveries in Barnwell, South Carolina, in 2022 was 98,8."
"What was the Percent Birthing Persons of Color in Barnwell, South Carolina, in 2022?","The Percent Birthing Persons of Color in Barnwell, South Carolina, in 2022 was 48,5."
"What was the Percent Black Non-Hispanic Birthing Persons in Barnwell, South Carolina, in 2022?","The Percent Black Non-Hispanic Birthing Persons in Barnwell, South Carolina, in 2022 was 45,5."
"What was the Percent Hispanic Birthing Persons in Barnwell, South Carolina, in 2022?","The Percent Hispanic Birthing Persons in Barnwell, South Carolina, in 2022 was 3."
"What was the Percent Other Non-Hispanic Birthing Persons in Barnwell, South Carolina, in 2022?","The Percent Other Non-Hispanic Birthing Persons in Barnwell, South Carolina, in 2022 was 0."
"What was the Percent Premature Deliveries in Barnwell, South Carolina, in 2022?","The Percent Premature Deliveries in Barnwell, South Carolina, in 2022 was 9."
"What was the Percent Low Birthweight Deliveries in Barnwell, South Carolina, in 2022?","The Percent Low Birthweight Deliveries in Barnwell, South Carolina, in 2022 was 8,4."
"What was the Percent Chronic Physical Health Conditions in Barnwell, South Carolina, in 2022?","The Percent Chronic Physical Health Conditions in Barnwell, South Carolina, in 2022 was 22,2."
"What was the Percent Chronic Behavioral Health Conditions in Barnwell, South Carolina, in 2022?","The Percent Chronic Behavioral Health Conditions in Barnwell, South Carolina, in 2022 was 16,8."
"What was the SMM Per 10000 Deliveries in Barnwell, South Carolina, in 2022?","The SMM Per 10000 Deliveries in Barnwell, South Carolina, in 2022 was 0."
"What was the Percent Potentially Avoidable Primary Cesareans in Barnwell, South Carolina, in 2022?","The Percent Potentially Avoidable Primary Cesareans in Barnwell, South Carolina, in 2022 was 16,7."
"What was the Maternity Care Desert in Barnwell, South Carolina, in 2022?","The Maternity Care Desert in Barnwell, South Carolina, in 2022 was Maternity Care Desert."
"What was the Maternal Vulnerability Index (MVI) Score in Barnwell, South Carolina, in 2022?","The Maternal Vulnerability Index (MVI) Score in Barnwell, South Carolina, in 2022 was High."
"What was the MVI Reproductive Health in Barnwell, South Carolina, in 2022?","The MVI Reproductive Health in Barnwell, South Carolina, in 2022 was Med."
"What was the MVI Physical Health in Barnwell, South Carolina, in 2022?","The MVI Physical Health in Barnwell, South Carolina, in 2022 was High."
"What was the MVI Mental Health in Barnwell, South Carolina, in 2022?","The MVI Mental Health in Barnwell, South Carolina, in 2022 was High."
"What was the MVI General Health in Barnwell, South Carolina, in 2022?","The MVI General Health in Barnwell, South Carolina, in 2022 was High."
"What was the MVI Socioeconomic Determinants in Barnwell, South Carolina, in 2022?","The MVI Socioeconomic Determinants in Barnwell, South Carolina, in 2022 was High."
"What was the MVI Physical Environment in Barnwell, South Carolina, in 2022?","The MVI Physical Environment in Barnwell, South Carolina, in 2022 was High."
"What was the population of Barnwell, South Carolina, in 2022?","The population of Barnwell, South Carolina, in 2022 was 20589."
"What is the area in square kilometers of Barnwell, South Carolina?","The area of Barnwell, South Carolina, is 1443,303148 square kilometers."
"What is the GNIS name associated with Barnwell, South Carolina?","The GNIS name associated with Barnwell, South Carolina, is Barnwell County."
"What was the Total Deliveries in Chesterfield, South Carolina, in 2022?","The Total Deliveries in Chesterfield, South Carolina, in 2022 was 339."
"What was the Percent Total Deliveries in Chesterfield, South Carolina, in 2022?","The Percent Total Deliveries in Chesterfield, South Carolina, in 2022 was 0,7."
"What was the Percent Medicaid Deliveries in Chesterfield, South Carolina, in 2022?","The Percent Medicaid Deliveries in Chesterfield, South Carolina, in 2022 was 82,9."
"What was the Percent Uninsured Deliveries in Chesterfield, South Carolina, in 2022?","The Percent Uninsured Deliveries in Chesterfield, South Carolina, in 2022 was 0,9."
"What was the Percent Rural Deliveries in Chesterfield, South Carolina, in 2022?","The Percent Rural Deliveries in Chesterfield, South Carolina, in 2022 was 57,5."
"What was the Percent Birthing Persons of Color in Chesterfield, South Carolina, in 2022?","The Percent Birthing Persons of Color in Chesterfield, South Carolina, in 2022 was 41,3."
"What was the Percent Black Non-Hispanic Birthing Persons in Chesterfield, South Carolina, in 2022?","The Percent Black Non-Hispanic Birthing Persons in Chesterfield, South Carolina, in 2022 was 32,2."
"What was the Percent Hispanic Birthing Persons in Chesterfield, South Carolina, in 2022?","The Percent Hispanic Birthing Persons in Chesterfield, South Carolina, in 2022 was 6,8."
"What was the Percent Other Non-Hispanic Birthing Persons in Chesterfield, South Carolina, in 2022?","The Percent Other Non-Hispanic Birthing Persons in Chesterfield, South Carolina, in 2022 was 2,4."
"What was the Percent Premature Deliveries in Chesterfield, South Carolina, in 2022?","The Percent Premature Deliveries in Chesterfield, South Carolina, in 2022 was 13,9."
"What was the Percent Low Birthweight Deliveries in Chesterfield, South Carolina, in 2022?","The Percent Low Birthweight Deliveries in Chesterfield, South Carolina, in 2022 was 14,5."
"What was the Percent Chronic Physical Health Conditions in Chesterfield, South Carolina, in 2022?","The Percent Chronic Physical Health Conditions in Chesterfield, South Carolina, in 2022 was 33."
"What was the Percent Chronic Behavioral Health Conditions in Chesterfield, South Carolina, in 2022?","The Percent Chronic Behavioral Health Conditions in Chesterfield, South Carolina, in 2022 was 33,3."
"What was the SMM Per 10000 Deliveries in Chesterfield, South Carolina, in 2022?","The SMM Per 10000 Deliveries in Chesterfield, South Carolina, in 2022 was 118."
"What was the Percent Potentially Avoidable Primary Cesareans in Chesterfield, South Carolina, in 2022?","The Percent Potentially Avoidable Primary Cesareans in Chesterfield, South Carolina, in 2022 was 24,7."
"What was the Maternity Care Desert in Chesterfield, South Carolina, in 2022?","The Maternity Care Desert in Chesterfield, South Carolina, in 2022 was Low Access to Care."
"What was the Maternal Vulnerability Index (MVI) Score in Chesterfield, South Carolina, in 2022?","The Maternal Vulnerability Index (MVI) Score in Chesterfield, South Carolina, in 2022 was High."
"What was the MVI Reproductive Health in Chesterfield, South Carolina, in 2022?","The MVI Reproductive Health in Chesterfield, South Carolina, in 2022 was Med."
"What was the MVI Physical Health in Chesterfield, South Carolina, in 2022?","The MVI Physical Health in Chesterfield, South Carolina, in 2022 was High."
"What was the MVI Mental Health in Chesterfield, South Carolina, in 2022?","The MVI Mental Health in Chesterfield, South Carolina, in 2022 was High."
"What was the MVI General Health in Chesterfield, South Carolina, in 2022?","The MVI General Health in Chesterfield, South Carolina, in 2022 was High."
"What was the MVI Socioeconomic Determinants in Chesterfield, South Carolina, in 2022?","The MVI Socioeconomic Determinants in Chesterfield, South Carolina, in 2022 was High."
"What was the MVI Physical Environment in Chesterfield, South Carolina, in 2022?","The MVI Physical Environment in Chesterfield, South Carolina, in 2022 was High."
"What was the population of Chesterfield, South Carolina, in 2022?","The population of Chesterfield, South Carolina, in 2022 was 43273."
"What is the area in square kilometers of Chesterfield, South Carolina?","The area of Chesterfield, South Carolina, is 2086,629292 square kilometers."
